id,name,lat,lon,date,temp_min,temp_max,temp_afternoon,temp_night,temp_evening,temp_morning,precipitation_total
1,哈尔滨市,45.58,126.29,2024-04-19,5.93,13.19,12.22,10.22,11.4,6.52,0.0
1,哈尔滨市,45.58,126.29,2024-04-20,5.98,16.16,15.93,6.92,10.72,6.92,1.07
1,哈尔滨市,45.58,126.29,2024-04-21,5.68,22.49,19.19,7.52,19.82,7.05,0.0
1,哈尔滨市,45.58,126.29,2024-04-22,12.0,24.25,23.53,14.26,20.62,13.16,0.44
1,哈尔滨市,45.58,126.29,2024-04-23,11.26,20.05,15.76,12.11,18.09,12.48,5.24
1,哈尔滨市,45.58,126.29,2024-04-24,11.08,21.85,18.85,11.15,19.94,11.08,2.54
1,哈尔滨市,45.58,126.29,2024-04-25,13.63,20.03,20.03,14.53,16.59,14.32,0.86
1,哈尔滨市,45.58,126.29,2024-04-26,10.89,18.14,16.67,12.95,16.79,11.26,0.61
1,哈尔滨市,45.58,126.29,2024-04-27,7.72,16.58,16.2,11.84,14.32,8.6,0.0
1,哈尔滨市,45.58,126.29,2024-04-28,7.55,12.67,11.01,10.61,11.62,8.34,0.0
1,哈尔滨市,45.58,126.29,2024-04-29,6.39,14.55,14.07,7.67,12.19,7.64,0.0
1,哈尔滨市,45.58,126.29,2024-04-30,5.74,18.62,17.91,8.05,16.78,7.28,0.0
1,哈尔滨市,45.58,126.29,2024-05-01,8.3,24.8,22.72,10.31,22.63,10.69,0.0
1,哈尔滨市,45.58,126.29,2024-05-02,14.64,23.62,22.93,18.02,20.9,16.11,0.0
1,哈尔滨市,45.58,126.29,2024-05-03,12.77,31.41,27.59,13.77,28.41,14.82,0.0
1,哈尔滨市,45.58,126.29,2024-05-04,17.2,28.19,27.47,20.85,25.01,17.84,0.0
1,哈尔滨市,45.58,126.29,2024-05-05,15.2,21.72,21.09,19.08,20.0,17.45,4.13
1,哈尔滨市,45.58,126.29,2024-05-06,11.84,19.25,18.01,14.47,17.36,13.37,0.0
1,哈尔滨市,45.58,126.29,2024-05-07,9.38,21.68,20.28,11.24,19.88,11.72,0.0
1,哈尔滨市,45.58,126.29,2024-05-08,11.64,25.65,24.6,13.39,23.7,14.33,0.0
1,哈尔滨市,45.58,126.29,2024-05-09,10.97,21.16,19.98,14.71,19.64,12.28,0.0
1,哈尔滨市,45.58,126.29,2024-05-10,10.03,20.33,14.63,15.24,20.33,10.89,29.18
1,哈尔滨市,45.58,126.29,2024-05-11,8.43,17.88,17.17,14.79,11.58,10.99,4.13
1,哈尔滨市,45.58,126.29,2024-05-12,7.21,17.91,12.19,9.29,16.4,7.51,0.0
1,哈尔滨市,45.58,126.29,2024-05-13,9.77,21.2,20.02,10.4,19.84,11.84,2.27
1,哈尔滨市,45.58,126.29,2024-05-14,8.91,18.96,18.12,18.96,13.32,14.32,10.57
1,哈尔滨市,45.58,126.29,2024-05-15,6.77,17.53,16.31,8.45,16.25,9.46,0.0
1,哈尔滨市,45.58,126.29,2024-05-16,7.88,20.77,19.38,10.27,19.54,10.67,0.0
1,哈尔滨市,45.58,126.29,2024-05-17,11.0,28.16,25.16,13.12,25.85,13.45,0.0
1,哈尔滨市,45.58,126.29,2024-05-18,13.88,22.09,20.95,22.09,18.2,16.96,7.23
1,哈尔滨市,45.58,126.29,2024-05-19,6.85,13.91,12.2,13.08,11.15,13.91,15.15
1,哈尔滨市,45.58,126.29,2024-05-20,5.41,21.59,19.75,6.45,20.46,8.44,0.0
1,哈尔滨市,45.58,126.29,2024-05-21,11.36,28.2,23.68,13.4,26.18,13.91,0.0
1,哈尔滨市,45.58,126.29,2024-05-22,18.39,27.15,26.76,20.98,21.97,18.87,0.0
1,哈尔滨市,45.58,126.29,2024-05-23,10.86,20.33,18.39,17.55,19.05,13.49,0.9
1,哈尔滨市,45.58,126.29,2024-05-24,8.47,21.53,20.6,9.88,19.61,11.08,0.0
1,哈尔滨市,45.58,126.29,2024-05-25,11.81,23.23,23.0,13.82,18.45,14.92,20.36
1,哈尔滨市,45.58,126.29,2024-05-26,11.09,12.07,11.7,11.7,11.99,11.34,51.83
1,哈尔滨市,45.58,126.29,2024-05-27,10.12,19.09,16.02,10.76,16.58,10.37,9.3
1,哈尔滨市,45.58,126.29,2024-05-28,11.06,20.12,18.75,13.34,17.03,12.7,0.0
1,哈尔滨市,45.58,126.29,2024-05-29,11.97,19.47,18.85,12.38,17.15,12.67,3.31
1,哈尔滨市,45.58,126.29,2024-05-30,9.41,12.48,10.33,12.48,10.84,10.23,17.12
1,哈尔滨市,45.58,126.29,2024-05-31,8.41,9.85,9.18,9.28,8.8,9.85,4.02
1,哈尔滨市,45.58,126.29,2024-06-01,8.44,10.94,10.55,8.44,10.77,9.35,8.18
1,哈尔滨市,45.58,126.29,2024-06-02,10.16,22.07,20.36,10.16,21.24,12.35,0.0
1,哈尔滨市,45.58,126.29,2024-06-03,14.23,26.02,24.28,15.93,23.84,16.52,0.11
1,哈尔滨市,45.58,126.29,2024-06-04,15.09,24.84,24.26,15.38,22.32,17.36,0.0
1,哈尔滨市,45.58,126.29,2024-06-05,14.34,28.95,28.36,15.11,19.93,17.46,2.05
1,哈尔滨市,45.58,126.29,2024-06-06,17.34,26.03,23.15,17.51,23.91,18.25,7.6
1,哈尔滨市,45.58,126.29,2024-06-07,17.05,26.29,24.94,19.85,21.45,18.55,2.67
1,哈尔滨市,45.58,126.29,2024-06-08,15.1,22.61,20.44,17.02,16.51,16.37,21.71
1,哈尔滨市,45.58,126.29,2024-06-09,12.97,24.01,22.8,14.77,21.64,15.1,0.33
1,哈尔滨市,45.58,126.29,2024-06-10,14.23,27.3,25.91,15.57,24.96,17.27,0.0
1,哈尔滨市,45.58,126.29,2024-06-11,17.25,31.63,30.38,18.45,20.69,19.68,8.35
1,哈尔滨市,45.58,126.29,2024-06-12,16.45,26.12,24.83,18.1,24.61,18.51,2.71
1,哈尔滨市,45.58,126.29,2024-06-13,16.83,26.22,25.08,17.83,21.96,17.02,18.32
1,哈尔滨市,45.58,126.29,2024-06-14,15.16,26.37,26.37,18.59,21.24,17.85,4.76
1,哈尔滨市,45.58,126.29,2024-06-15,12.39,14.9,13.59,14.77,14.69,13.46,0.12
1,哈尔滨市,45.58,126.29,2024-06-16,11.91,26.72,23.96,12.85,19.47,14.6,4.47
1,哈尔滨市,45.58,126.29,2024-06-17,14.8,23.96,23.02,16.63,20.85,17.07,0.24
1,哈尔滨市,45.58,126.29,2024-06-18,13.87,26.42,25.3,14.48,25.32,16.7,0.0
1,哈尔滨市,45.58,126.29,2024-06-19,17.16,34.07,32.17,18.87,30.34,19.54,0.53
1,哈尔滨市,45.58,126.29,2024-06-20,19.55,29.3,28.5,21.75,22.65,20.37,1.02
1,哈尔滨市,45.58,126.29,2024-06-21,16.95,26.24,25.46,19.58,20.09,20.9,18.08
1,哈尔滨市,45.58,126.29,2024-06-22,13.95,21.28,21.28,16.68,14.37,15.65,14.21
1,哈尔滨市,45.58,126.29,2024-06-23,13.05,14.99,14.92,14.06,13.51,14.58,4.62
1,哈尔滨市,45.58,126.29,2024-06-24,12.1,14.38,14.29,13.08,14.13,13.44,7.16
1,哈尔滨市,45.58,126.29,2024-06-25,11.99,25.18,22.79,12.02,19.19,13.51,0.0
1,哈尔滨市,45.58,126.29,2024-06-26,15.52,29.25,27.7,16.8,25.91,18.24,0.1
1,哈尔滨市,45.58,126.29,2024-06-27,18.7,29.78,28.57,18.95,26.35,20.31,3.67
1,哈尔滨市,45.58,126.29,2024-06-28,19.46,30.32,29.12,20.94,25.15,20.05,0.34
1,哈尔滨市,45.58,126.29,2024-06-29,20.92,28.77,27.27,22.05,27.36,21.11,0.0
1,哈尔滨市,45.58,126.29,2024-06-30,16.77,23.48,22.15,20.29,21.23,20.49,17.92
1,哈尔滨市,45.58,126.29,2024-07-01,13.98,26.19,24.99,16.17,24.01,16.56,0.0
1,哈尔滨市,45.58,126.29,2024-07-02,15.31,27.56,26.61,17.04,23.62,18.45,0.0
1,哈尔滨市,45.58,126.29,2024-07-03,17.07,19.78,18.05,19.78,17.61,18.85,16.49
1,哈尔滨市,45.58,126.29,2024-07-04,17.27,20.59,20.24,17.65,18.92,18.13,12.63
1,哈尔滨市,45.58,126.29,2024-07-05,17.04,20.95,20.26,17.32,20.7,17.78,18.85
1,哈尔滨市,45.58,126.29,2024-07-06,16.56,28.42,27.22,16.72,25.87,19.13,4.55
1,哈尔滨市,45.58,126.29,2024-07-07,20.02,31.47,29.75,21.55,29.77,21.66,18.94
1,哈尔滨市,45.58,126.29,2024-07-08,17.71,26.72,26.02,21.46,23.07,19.35,0.0
1,哈尔滨市,45.58,126.29,2024-07-09,15.4,27.31,26.7,17.13,24.79,17.98,0.0
1,哈尔滨市,45.58,126.29,2024-07-10,16.78,28.9,28.31,17.84,23.88,19.0,0.0
1,哈尔滨市,45.58,126.29,2024-07-11,16.97,29.33,27.02,18.01,26.12,18.83,0.0
1,哈尔滨市,45.58,126.29,2024-07-12,18.02,27.42,26.42,19.72,25.31,19.6,0.98
1,哈尔滨市,45.58,126.29,2024-07-13,17.39,28.89,27.57,18.26,25.45,19.93,0.0
1,哈尔滨市,45.58,126.29,2024-07-14,18.56,29.44,28.6,19.57,27.7,21.04,0.0
1,哈尔滨市,45.58,126.29,2024-07-15,20.34,31.53,30.58,20.76,28.37,22.72,0.0
1,哈尔滨市,45.58,126.29,2024-07-16,22.02,30.9,30.35,23.22,27.75,23.76,0.0
1,哈尔滨市,45.58,126.29,2024-07-17,20.92,26.54,26.38,22.55,24.04,22.66,5.22
1,哈尔滨市,45.58,126.29,2024-07-18,17.57,28.85,27.05,20.19,22.96,19.84,0.78
1,哈尔滨市,45.58,126.29,2024-07-19,18.9,30.97,29.69,19.85,27.27,21.16,0.0
1,哈尔滨市,45.58,126.29,2024-07-20,20.61,30.46,29.9,23.39,25.87,21.44,0.0
1,哈尔滨市,45.58,126.29,2024-07-21,20.41,30.41,30.03,21.29,25.88,21.97,1.14
1,哈尔滨市,45.58,126.29,2024-07-22,20.46,27.71,26.48,22.34,21.06,22.45,20.75
1,哈尔滨市,45.58,126.29,2024-07-23,20.2,23.01,21.52,21.56,21.81,21.04,22.92
1,哈尔滨市,45.58,126.29,2024-07-24,20.18,27.88,24.84,20.28,25.28,21.73,0.83
1,哈尔滨市,45.58,126.29,2024-07-25,19.04,29.71,28.64,20.71,25.83,20.83,3.65
1,哈尔滨市,45.58,126.29,2024-07-26,20.56,23.29,20.56,20.99,22.6,21.1,61.87
1,哈尔滨市,45.58,126.29,2024-07-27,21.63,27.66,27.1,21.7,26.2,21.8,0.67
1,哈尔滨市,45.58,126.29,2024-07-28,21.93,27.51,24.3,23.09,25.19,22.88,4.22
1,哈尔滨市,45.58,126.29,2024-07-29,19.7,27.69,27.19,21.14,25.14,21.16,0.0
1,哈尔滨市,45.58,126.29,2024-07-30,19.67,29.54,28.7,20.18,26.12,21.59,0.0
1,哈尔滨市,45.58,126.29,2024-07-31,20.33,25.17,20.63,22.56,23.54,22.13,59.04
1,哈尔滨市,45.58,126.29,2024-08-01,20.73,26.43,25.49,24.35,24.55,22.14,4.52
1,哈尔滨市,45.58,126.29,2024-08-02,19.65,24.87,23.08,20.25,23.28,20.41,7.64
1,哈尔滨市,45.58,126.29,2024-08-03,19.39,27.99,26.2,19.47,26.06,21.17,0.0
1,哈尔滨市,45.58,126.29,2024-08-04,20.81,29.67,28.67,21.23,24.81,22.05,27.93
1,哈尔滨市,45.58,126.29,2024-08-05,22.13,27.82,25.62,23.15,24.63,23.55,0.54
1,哈尔滨市,45.58,126.29,2024-08-06,21.18,28.28,27.75,21.9,25.25,22.59,0.0
1,哈尔滨市,45.58,126.29,2024-08-07,19.93,29.38,29.01,20.91,26.13,21.39,0.0
1,哈尔滨市,45.58,126.29,2024-08-08,20.48,28.86,28.83,21.24,25.15,21.91,2.6
1,哈尔滨市,45.58,126.29,2024-08-09,19.11,28.17,26.91,20.51,25.5,20.45,0.73
1,哈尔滨市,45.58,126.29,2024-08-10,19.15,26.02,24.49,21.51,20.8,21.77,51.87
1,哈尔滨市,45.58,126.29,2024-08-11,19.22,26.42,26.0,19.22,23.96,22.22,9.13
1,哈尔滨市,45.58,126.29,2024-08-12,18.38,23.88,23.1,21.16,21.97,19.39,0.39
1,哈尔滨市,45.58,126.29,2024-08-13,17.98,26.58,25.68,18.15,23.97,19.06,0.0
1,哈尔滨市,45.58,126.29,2024-08-14,18.84,26.96,26.75,19.52,24.28,20.22,0.0
1,哈尔滨市,45.58,126.29,2024-08-15,19.62,28.44,27.55,20.82,25.45,20.94,0.0
1,哈尔滨市,45.58,126.29,2024-08-16,20.4,28.43,27.87,21.23,25.57,22.02,0.0
1,哈尔滨市,45.58,126.29,2024-08-17,20.32,28.24,27.17,21.24,25.45,21.72,0.42
1,哈尔滨市,45.58,126.29,2024-08-18,20.5,28.22,27.48,21.17,24.24,21.85,0.31
1,哈尔滨市,45.58,126.29,2024-08-19,17.18,21.77,21.45,20.77,17.91,20.81,34.19
1,哈尔滨市,45.58,126.29,2024-08-20,17.09,24.07,23.12,17.09,22.45,17.96,5.57
1,哈尔滨市,45.58,126.29,2024-08-21,19.67,26.42,22.37,19.67,24.48,20.28,17.4
1,哈尔滨市,45.58,126.29,2024-08-22,17.99,21.96,20.74,21.96,20.88,19.62,1.12
1,哈尔滨市,45.58,126.29,2024-08-23,14.28,24.58,23.51,17.12,21.49,15.34,0.0
1,哈尔滨市,45.58,126.29,2024-08-24,17.0,24.74,23.72,17.77,21.89,18.39,0.0
1,哈尔滨市,45.58,126.29,2024-08-25,17.01,24.46,24.08,18.7,20.25,18.38,0.53
1,哈尔滨市,45.58,126.29,2024-08-26,14.98,23.11,22.79,16.5,18.7,15.86,0.0
1,哈尔滨市,45.58,126.29,2024-08-27,14.52,23.9,23.01,15.23,21.35,15.44,0.0
1,哈尔滨市,45.58,126.29,2024-08-28,16.06,24.44,24.03,16.86,21.54,17.03,0.5
1,哈尔滨市,45.58,126.29,2024-08-29,17.86,26.92,26.13,18.71,23.31,18.62,0.26
1,哈尔滨市,45.58,126.29,2024-08-30,15.2,23.06,21.76,19.61,18.78,19.58,5.83
1,哈尔滨市,45.58,126.29,2024-08-31,13.93,24.25,23.35,15.15,19.46,15.08,0.0
1,哈尔滨市,45.58,126.29,2024-09-01,11.14,17.95,17.08,17.19,13.37,16.1,7.34
1,哈尔滨市,45.58,126.29,2024-09-02,10.76,22.98,21.75,11.02,18.27,11.82,0.0
1,哈尔滨市,45.58,126.29,2024-09-03,13.26,23.3,22.91,14.42,18.42,14.01,0.0
1,哈尔滨市,45.58,126.29,2024-09-04,14.21,21.76,21.19,14.39,18.57,16.77,14.66
1,哈尔滨市,45.58,126.29,2024-09-05,12.64,19.8,18.93,16.74,15.64,13.66,5.38
1,哈尔滨市,45.58,126.29,2024-09-06,10.45,21.68,21.14,12.28,17.83,10.71,0.0
1,哈尔滨市,45.58,126.29,2024-09-07,12.42,24.38,23.27,14.52,19.59,13.4,0.0
1,哈尔滨市,45.58,126.29,2024-09-08,14.84,25.45,24.28,16.63,19.86,15.03,0.0
1,哈尔滨市,45.58,126.29,2024-09-09,15.52,25.54,24.98,16.26,21.97,16.2,6.82
1,哈尔滨市,45.58,126.29,2024-09-10,12.94,20.78,20.07,20.64,15.61,13.73,1.2
1,哈尔滨市,45.58,126.29,2024-09-11,11.66,22.12,21.48,12.77,16.98,12.57,0.0
1,哈尔滨市,45.58,126.29,2024-09-12,12.34,24.13,22.83,13.57,19.28,12.61,0.0
1,哈尔滨市,45.58,126.29,2024-09-13,11.85,16.38,15.21,16.13,12.49,12.54,4.97
1,哈尔滨市,45.58,126.29,2024-09-14,8.51,16.49,15.49,11.72,11.65,10.31,7.04
1,哈尔滨市,45.58,126.29,2024-09-15,6.8,19.42,18.23,8.05,13.74,7.26,0.0
1,哈尔滨市,45.58,126.29,2024-09-16,9.95,19.04,16.36,10.07,16.02,11.33,0.0
1,哈尔滨市,45.58,126.29,2024-09-17,11.29,22.41,21.53,12.55,16.67,11.43,0.0
1,哈尔滨市,45.58,126.29,2024-09-18,11.24,23.2,22.35,12.91,17.55,11.49,0.0
1,哈尔滨市,45.58,126.29,2024-09-19,8.16,22.94,22.74,13.58,10.7,12.68,3.16
1,哈尔滨市,45.58,126.29,2024-09-20,6.14,12.58,11.89,7.41,8.58,6.82,0.13
1,哈尔滨市,45.58,126.29,2024-09-21,4.66,15.49,15.02,5.8,10.46,4.85,0.0
1,哈尔滨市,45.58,126.29,2024-09-22,5.71,17.53,16.62,6.95,12.14,6.03,0.0
1,哈尔滨市,45.58,126.29,2024-09-23,7.59,17.59,17.23,8.45,12.97,7.81,0.0
1,哈尔滨市,45.58,126.29,2024-09-24,8.75,20.73,19.98,9.65,15.8,9.09,0.84
1,哈尔滨市,45.58,126.29,2024-09-25,11.2,18.23,15.82,15.39,13.5,13.44,2.86
1,哈尔滨市,45.58,126.29,2024-09-26,9.54,19.96,18.76,10.77,14.32,9.63,0.0
1,哈尔滨市,45.58,126.29,2024-09-27,10.39,20.29,19.66,11.08,14.51,10.39,0.0
1,哈尔滨市,45.58,126.29,2024-09-28,9.65,22.02,21.16,10.82,16.54,9.71,0.0
1,哈尔滨市,45.58,126.29,2024-09-29,13.65,24.38,23.97,13.75,21.1,15.58,0.0
1,哈尔滨市,45.58,126.29,2024-09-30,7.8,20.66,10.5,20.6,9.11,10.51,1.06
2,尚志市,45.21,127.96,2024-04-01,-3.36,4.41,3.52,-3.02,0.69,-2.71,0.0
2,尚志市,45.21,127.96,2024-04-02,-1.89,9.55,8.28,-1.4,6.4,-1.24,0.0
2,尚志市,45.21,127.96,2024-04-03,0.3,8.9,8.26,1.87,5.33,0.88,0.0
2,尚志市,45.21,127.96,2024-04-04,-0.04,9.23,8.51,1.11,6.04,0.75,0.0
2,尚志市,45.21,127.96,2024-04-05,0.07,12.7,10.68,1.63,8.68,0.91,0.0
2,尚志市,45.21,127.96,2024-04-06,5.91,15.86,14.56,6.79,11.21,8.45,0.56
2,尚志市,45.21,127.96,2024-04-07,1.12,13.71,11.54,4.16,9.8,1.89,0.15
2,尚志市,45.21,127.96,2024-04-08,-2.96,3.37,2.59,0.15,0.7,-2.16,0.0
2,尚志市,45.21,127.96,2024-04-09,-4.22,9.78,7.83,-3.32,6.09,-2.8,0.0
2,尚志市,45.21,127.96,2024-04-10,-0.64,16.32,14.76,1.17,12.53,1.19,0.0
2,尚志市,45.21,127.96,2024-04-11,4.93,15.92,13.65,7.27,13.34,6.08,0.0
2,尚志市,45.21,127.96,2024-04-12,8.16,23.21,20.64,11.31,20.19,9.13,7.95
2,尚志市,45.21,127.96,2024-04-13,10.17,21.54,21.14,13.94,16.59,11.18,0.0
2,尚志市,45.21,127.96,2024-04-14,12.14,25.23,24.08,12.87,20.43,13.31,0.0
2,尚志市,45.21,127.96,2024-04-15,12.36,20.93,20.81,14.96,14.53,13.85,9.32
2,尚志市,45.21,127.96,2024-04-16,7.87,15.98,15.98,11.98,11.06,10.81,0.0
2,尚志市,45.21,127.96,2024-04-17,5.27,19.52,18.38,7.68,15.4,6.81,0.0
2,尚志市,45.21,127.96,2024-04-18,9.73,21.67,20.71,11.56,16.75,11.28,0.0
2,尚志市,45.21,127.96,2024-04-19,5.45,12.97,12.2,11.43,9.41,8.34,0.0
2,尚志市,45.21,127.96,2024-04-20,3.63,16.27,15.68,4.94,9.27,5.04,1.98
2,尚志市,45.21,127.96,2024-04-21,5.45,21.37,18.88,7.77,17.56,7.4,0.0
2,尚志市,45.21,127.96,2024-04-22,9.71,22.48,21.73,11.6,16.74,10.81,0.0
2,尚志市,45.21,127.96,2024-04-23,11.38,20.13,19.68,13.39,16.25,12.13,4.75
2,尚志市,45.21,127.96,2024-04-24,10.68,18.53,15.94,12.35,15.75,10.68,8.16
2,尚志市,45.21,127.96,2024-04-25,9.12,22.19,21.24,10.51,14.96,11.82,2.12
2,尚志市,45.21,127.96,2024-04-26,9.37,18.49,17.44,12.11,14.58,11.13,2.9
2,尚志市,45.21,127.96,2024-04-27,7.04,16.33,15.27,8.84,12.08,7.27,4.65
2,尚志市,45.21,127.96,2024-04-28,4.84,12.2,11.24,6.55,9.3,7.21,0.31
2,尚志市,45.21,127.96,2024-04-29,3.73,12.91,12.35,4.86,10.05,5.64,1.31
2,尚志市,45.21,127.96,2024-04-30,4.77,16.94,15.3,6.41,13.58,6.29,0.53
2,尚志市,45.21,127.96,2024-05-01,4.91,21.7,20.17,7.1,17.09,8.01,0.0
2,尚志市,45.21,127.96,2024-05-02,10.12,23.3,23.3,10.35,16.81,14.92,0.0
2,尚志市,45.21,127.96,2024-05-03,9.16,28.59,25.21,10.32,23.06,12.46,0.0
2,尚志市,45.21,127.96,2024-05-04,12.15,26.06,25.27,16.26,21.47,15.1,0.0
2,尚志市,45.21,127.96,2024-05-05,12.87,23.72,21.96,15.88,17.78,15.93,5.89
2,尚志市,45.21,127.96,2024-05-06,8.81,16.08,14.55,13.81,13.88,11.37,10.44
2,尚志市,45.21,127.96,2024-05-07,5.73,19.03,17.07,8.18,15.46,8.36,0.0
2,尚志市,45.21,127.96,2024-05-08,6.34,22.98,22.53,7.96,18.42,9.9,0.0
2,尚志市,45.21,127.96,2024-05-09,9.83,19.37,18.43,16.55,15.27,11.22,0.0
2,尚志市,45.21,127.96,2024-05-10,9.73,12.59,10.5,10.39,10.26,11.47,20.12
2,尚志市,45.21,127.96,2024-05-11,8.38,18.21,16.08,11.58,14.65,10.87,5.52
2,尚志市,45.21,127.96,2024-05-12,5.56,12.01,10.57,7.25,10.35,8.47,0.0
2,尚志市,45.21,127.96,2024-05-13,4.49,20.6,19.62,5.16,15.35,8.18,3.08
2,尚志市,45.21,127.96,2024-05-14,5.36,17.78,17.63,12.91,8.75,11.79,21.7
2,尚志市,45.21,127.96,2024-05-15,3.92,15.72,15.37,4.95,12.53,7.18,0.0
2,尚志市,45.21,127.96,2024-05-16,3.95,18.29,17.49,5.77,14.77,8.28,0.0
2,尚志市,45.21,127.96,2024-05-17,6.38,23.6,22.06,8.37,18.89,10.43,0.0
2,尚志市,45.21,127.96,2024-05-18,11.4,20.27,20.19,17.5,14.98,16.8,6.51
2,尚志市,45.21,127.96,2024-05-19,3.92,14.04,9.99,10.24,7.47,11.43,17.38
2,尚志市,45.21,127.96,2024-05-20,3.04,18.42,17.02,3.51,14.78,6.87,0.0
2,尚志市,45.21,127.96,2024-05-21,6.36,23.54,22.45,7.58,21.18,10.36,0.0
2,尚志市,45.21,127.96,2024-05-22,17.22,26.21,25.43,19.74,17.7,17.88,0.75
2,尚志市,45.21,127.96,2024-05-23,7.08,18.74,16.81,14.0,15.41,11.58,0.94
2,尚志市,45.21,127.96,2024-05-24,5.6,18.68,17.26,6.05,13.51,9.95,0.0
2,尚志市,45.21,127.96,2024-05-25,6.7,21.86,21.29,7.84,16.95,11.24,6.91
2,尚志市,45.21,127.96,2024-05-26,10.18,11.1,10.85,10.72,11.06,10.72,46.05
2,尚志市,45.21,127.96,2024-05-27,8.01,15.2,12.33,10.21,13.09,9.83,1.69
2,尚志市,45.21,127.96,2024-05-28,7.48,17.12,17.12,7.77,14.2,10.54,11.2
2,尚志市,45.21,127.96,2024-05-29,7.28,17.25,16.43,7.53,11.62,9.76,5.53
2,尚志市,45.21,127.96,2024-05-30,7.43,10.25,9.24,7.43,9.97,8.55,28.33
2,尚志市,45.21,127.96,2024-05-31,7.64,10.08,8.27,9.78,7.65,9.15,11.04
2,尚志市,45.21,127.96,2024-06-01,7.27,10.63,10.63,7.94,9.58,8.97,4.18
2,尚志市,45.21,127.96,2024-06-02,6.49,20.75,19.61,6.77,18.41,10.71,0.0
2,尚志市,45.21,127.96,2024-06-03,10.65,24.11,22.91,11.94,20.34,14.34,2.07
2,尚志市,45.21,127.96,2024-06-04,10.33,19.75,18.34,12.76,16.8,14.73,0.47
2,尚志市,45.21,127.96,2024-06-05,9.47,25.91,25.31,10.11,18.03,13.39,8.62
2,尚志市,45.21,127.96,2024-06-06,14.56,22.62,21.8,14.87,19.21,17.27,0.12
2,尚志市,45.21,127.96,2024-06-07,14.56,23.13,22.68,14.56,18.41,17.56,8.29
2,尚志市,45.21,127.96,2024-06-08,13.78,21.39,16.77,15.97,18.0,14.15,10.64
2,尚志市,45.21,127.96,2024-06-09,12.21,22.07,20.47,13.7,17.67,14.69,2.48
2,尚志市,45.21,127.96,2024-06-10,10.23,24.03,23.18,11.64,19.67,13.82,0.0
2,尚志市,45.21,127.96,2024-06-11,13.47,28.32,26.96,14.31,18.24,17.13,9.41
2,尚志市,45.21,127.96,2024-06-12,13.08,21.61,17.9,15.72,19.19,16.51,8.03
2,尚志市,45.21,127.96,2024-06-13,12.43,24.18,23.62,12.68,20.93,14.85,13.46
2,尚志市,45.21,127.96,2024-06-14,14.05,24.02,21.53,17.87,19.85,18.53,27.99
2,尚志市,45.21,127.96,2024-06-15,12.83,16.75,15.1,13.72,14.15,14.96,1.15
2,尚志市,45.21,127.96,2024-06-16,12.58,23.51,20.33,12.58,20.13,13.89,2.68
2,尚志市,45.21,127.96,2024-06-17,12.01,22.53,22.22,14.39,18.17,16.62,1.13
2,尚志市,45.21,127.96,2024-06-18,10.57,23.84,23.2,11.55,21.93,14.31,0.0
2,尚志市,45.21,127.96,2024-06-19,13.92,29.33,28.7,15.42,26.09,17.8,0.41
2,尚志市,45.21,127.96,2024-06-20,17.12,26.1,23.55,19.81,21.52,18.92,11.66
2,尚志市,45.21,127.96,2024-06-21,13.09,17.75,17.05,17.01,15.71,17.75,11.49
2,尚志市,45.21,127.96,2024-06-22,12.81,15.23,14.38,13.79,13.49,13.07,24.76
